Tenure,WarehouseToHome,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,Churn,Engagement_Score,Cashback_Per_Order,Address_Stability,Device_Per_Tenure,PreferedOrderCat_fashion,PreferedOrderCat_grocery,PreferedOrderCat_laptop & accessory,PreferedOrderCat_mobile phone,PreferedOrderCat_others,PreferedOrderCat_watch,MaritalStatus_divorced,MaritalStatus_married,MaritalStatus_single
2.995732273553991,3.332204510175204,4,1,2,1,2.4849066497880004,5.564367138872703,0,0.8596305653513652,1.3925775697488099,0.5005340355851987,1.0010680711703974,0,1,0,0,0,0,0,1,0
0.0,2.9444389791664403,1,4,2,0,0.0,4.853279483320049,1,0.0,4.853279483320049,2.0,1.0,0,0,0,0,0,1,0,0,1
0.6931471805599453,3.5263605246161616,5,5,7,0,1.0986122886681098,5.262482913538821,1,0.3302883454474828,3.108107182860766,4.134312764047489,2.953080545748206,0,0,1,0,0,0,0,0,1
1.3862943611198906,3.1354942159291497,3,3,9,0,1.0986122886681098,5.037017535370374,0,0.6605766908949656,2.110811481365818,3.7715380577676467,1.2571793525892154,0,0,1,0,0,0,0,1,0
3.4339872044851463,2.302585092994046,1,5,5,1,0.0,4.8496837630384935,0,3.4339872044851463,1.093752313523335,1.1276532315975811,0.22553064631951622,0,0,0,0,0,1,0,1,0
1.791759469228055,2.70805020110221,3,1,2,0,2.0794415416798357,5.2521687105220565,0,0.5818455862781697,1.8813113265715278,0.7163940955676302,1.0745911433514455,1,0,0,0,0,0,0,0,1
2.302585092994046,2.5649493574615367,4,4,2,0,2.70805020110221,5.332477218194741,0,0.620969233995162,1.6146373425795497,0.6055862131282277,1.2111724262564554,1,0,0,0,0,0,0,0,1
2.9444389791664403,3.295836866004329,3,3,9,0,0.6931471805599453,5.0072963928307415,0,1.7390330935038245,1.2694571824480119,2.281693302275886,0.7605644340919621,0,0,1,0,0,0,0,0,1
2.833213344056216,2.8903717578961645,3,3,2,0,2.302585092994046,5.17105201550216,0,0.8578774700056833,1.3490123171778052,0.5217554621897583,0.7826331932846374,1,0,0,0,0,0,0,1,0
0.0,2.6390573296152584,1,3,4,1,1.3862943611198906,4.830870466083991,1,0.0,4.830870466083991,4.0,1.0,0,0,0,0,0,1,0,0,1
2.0794415416798357,1.9459101490553132,4,5,10,0,1.9459101490553132,5.327002000407946,1,0.7058740546946639,1.7298597581112274,3.247342047137871,1.2989368188551484,1,0,0,0,0,0,0,1,0
0.6931471805599453,2.8903717578961645,5,5,11,0,1.3862943611198906,5.43398397796957,1,0.2904701079017974,3.209398474249877,6.496777200646053,2.953080545748206,1,0,0,0,0,0,0,1,0
2.5649493574615367,1.9459101490553132,1,1,1,0,2.0794415416798357,5.2838634095778865,0,0.8329267897264114,1.4821706789518947,0.28050889359956055,0.28050889359956055,1,0,0,0,0,0,0,1,0
3.4339872044851463,2.4849066497880004,4,4,3,1,1.6094379124341003,5.330397260011448,0,1.3159873197679959,1.2021679391901603,0.6765919389585486,0.9021225852780649,1,0,0,0,0,0,0,1,0
2.4849066497880004,2.8903717578961645,2,1,3,1,2.302585092994046,5.573825638068109,0,0.7524126040111331,1.599418922285102,0.860855196847956,0.5739034645653041,1,0,0,0,0,0,0,1,0
0.0,2.6390573296152584,4,4,6,0,0.6931471805599453,4.839926052630467,1,0.0,4.839926052630467,6.0,4.0,0,0,0,0,0,1,1,0,0
0.0,2.6390573296152584,4,1,6,0,1.3862943611198906,4.825670246356884,1,0.0,4.825670246356884,6.0,4.0,0,0,0,0,0,1,0,1,0
0.0,2.6390573296152584,3,5,4,0,0.0,4.822054187131157,0,0.0,4.822054187131157,4.0,3.0,0,0,0,0,0,1,0,1,0
3.2188758248682006,3.4657359027997265,4,3,5,1,1.9459101490553132,5.5824807556881915,0,1.0926591993650658,1.3232152325465967,1.185149837908823,0.9481198703270584,0,1,0,0,0,0,0,1,0
2.302585092994046,1.9459101490553132,4,5,2,0,1.0986122886681098,4.813646700258897,0,1.0971941341558558,1.4575390382734874,0.6055862131282277,1.2111724262564554,0,0,0,0,0,1,0,1,0
0.0,2.302585092994046,3,5,2,1,1.3862943611198906,4.962424961791832,0,0.0,4.962424961791832,2.0,3.0,0,0,1,0,0,0,1,0,0
0.6931471805599453,2.0794415416798357,4,1,11,1,1.3862943611198906,5.158307893539698,1,0.2904701079017974,3.046579737878298,6.496777200646053,2.362464436598565,0,0,0,1,0,0,0,1,0
1.6094379124341003,2.9444389791664403,3,1,9,1,1.0986122886681098,4.943711708730681,0,0.7669057887083728,1.8945504260414285,3.4490186400352947,1.149672880011765,0,0,0,1,0,0,0,1,0
2.9444389791664403,2.0794415416798357,4,3,4,0,1.6094379124341003,5.339843113376535,0,1.1283805470657275,1.3537649185550282,1.014085912122616,1.014085912122616,1,0,0,0,0,0,0,1,0
2.772588722239781,2.0794415416798357,2,5,3,0,2.1972245773362196,5.346726505755724,0,0.8671861031888397,1.4172566636368937,0.7952099263603014,0.5301399509068676,1,0,0,0,0,0,0,1,0
2.8903717578961645,3.091042453358316,4,5,8,0,0.6931471805599453,5.6957167002438345,0,1.7071001216446415,1.4640546083246204,2.0563587486883876,1.0281793743441938,0,1,0,0,0,0,0,1,0
2.302585092994046,2.0794415416798357,4,3,2,0,0.0,4.7964514841535175,0,2.302585092994046,1.4523324453708981,0.6055862131282277,1.2111724262564554,0,0,0,0,0,1,0,1,0
1.6094379124341003,2.772588722239781,4,3,7,0,2.1972245773362196,5.2914941411999115,0,0.5033859441225145,2.027829102959561,2.682570053360785,1.53289717334902,1,0,0,0,0,0,0,1,0
1.791759469228055,2.302585092994046,4,1,2,1,1.3862943611198906,5.030111070596912,0,0.7508543365065742,1.8017709355124996,0.7163940955676302,1.4327881911352605,0,0,0,1,0,0,0,1,0
2.4849066497880004,2.8903717578961645,2,1,5,0,0.6931471805599453,5.152134856369956,0,1.4676258970978588,1.4784140219891913,1.4347586614132601,0.5739034645653041,0,0,0,1,0,0,0,0,1
3.2188758248682006,1.9459101490553132,4,5,4,0,2.1972245773362196,5.169574490655311,0,1.006771888245029,1.2253440739315455,0.9481198703270584,0.9481198703270584,1,0,0,0,0,0,0,0,1
0.0,1.9459101490553132,3,3,2,0,2.0794415416798357,5.036692828415545,0,0.0,5.036692828415545,2.0,3.0,0,0,1,0,0,0,1,0,0
1.3862943611198906,1.9459101490553132,3,1,2,0,2.0794415416798357,4.949539728069669,0,0.45017719685747526,2.0741530503164096,0.8381195683928103,1.2571793525892154,0,0,1,0,0,0,0,0,1
4.127134385045092,3.367295829986474,4,1,6,1,0.6931471805599453,5.719491768361381,0,2.437552052433029,1.1155338126194014,1.1702443410691354,0.7801628940460903,0,1,0,0,0,0,0,1,0
2.833213344056216,2.302585092994046,4,1,4,1,1.3862943611198906,5.426006727688926,0,1.1872857725425734,1.4155243240250368,1.0435109243795166,1.0435109243795166,1,0,0,0,0,0,0,1,0
3.258096538021482,2.3978952727983707,3,2,3,0,1.6094379124341003,5.58556184326877,0,1.2485817434078395,1.3117508711683865,0.7045401561971034,0.7045401561971034,0,1,0,0,0,0,1,0,0
2.302585092994046,3.1354942159291497,4,5,5,0,1.0986122886681098,5.059234963932318,0,1.0971941341558558,1.531901471566849,1.5139655328205692,1.2111724262564554,0,0,1,0,0,0,0,1,0
2.1972245773362196,2.1972245773362196,4,1,11,0,1.0986122886681098,5.197612662426405,0,1.0469892839189912,1.6256639271667355,3.440483999145501,1.251085090598364,0,0,1,0,0,0,0,1,0
2.1972245773362196,3.5263605246161616,5,3,3,0,0.6931471805599453,4.985590952989995,0,1.2977162307942829,1.5593496272769678,0.9383138179487729,1.563856363247955,0,0,0,1,0,0,0,1,0
0.0,2.6390573296152584,4,4,2,0,1.3862943611198906,4.825750454899136,0,0.0,4.825750454899136,2.0,4.0,0,0,0,0,0,1,0,1,0
2.8903717578961645,2.995732273553991,5,4,3,0,2.3978952727983707,5.596048774852819,0,0.8506359160139064,1.438435482031941,0.7711345307581454,1.2852242179302422,0,1,0,0,0,0,0,1,0
2.1972245773362196,3.295836866004329,5,1,3,0,2.1972245773362196,5.045294336581097,0,0.6872287273504091,1.5780231305442436,0.9383138179487729,1.563856363247955,0,0,0,1,0,0,0,1,0
1.3862943611198906,2.6390573296152584,3,1,1,0,2.0794415416798357,4.841348415572757,0,0.45017719685747526,2.0288144222495275,0.41905978419640516,1.2571793525892154,0,0,0,0,0,1,0,0,1
0.0,2.1972245773362196,3,3,2,1,1.6094379124341003,4.982098635954067,0,0.0,4.982098635954067,2.0,3.0,0,0,1,0,0,0,0,0,1
1.6094379124341003,3.4965075614664802,3,3,2,0,1.3862943611198906,4.868380246515384,0,0.6744507042621469,1.8656815796679094,0.76644858667451,1.149672880011765,0,0,0,0,0,1,0,1,0
0.6931471805599453,2.3978952727983707,4,5,7,0,1.3862943611198906,5.113853516682049,1,0.2904701079017974,3.0203242667839616,4.134312764047489,2.362464436598565,0,0,0,1,0,0,0,1,0
0.6931471805599453,2.833213344056216,4,1,3,0,0.6931471805599453,4.918593101932022,1,0.4093838908503587,2.9050003203533556,1.7718483274489236,2.362464436598565,0,0,0,1,0,0,0,0,1
0.6931471805599453,3.4657359027997265,6,1,3,1,0.6931471805599453,5.006627272698717,1,0.4093838908503587,2.956994719763796,1.7718483274489236,3.5436966548978472,0,0,0,1,0,0,0,0,1
0.0,2.833213344056216,3,2,1,0,0.6931471805599453,5.01396308418893,0,0.0,5.01396308418893,1.0,3.0,0,0,1,0,0,0,0,0,1
0.6931471805599453,2.833213344056216,3,3,4,0,2.0794415416798357,4.924350925499243,0,0.22508859842873763,2.9084009837057976,2.362464436598565,1.7718483274489236,0,0,1,0,0,0,0,0,1
2.6390573296152584,3.091042453358316,4,3,2,0,2.5649493574615367,5.324715840402567,0,0.7402790516761869,1.4632129582211133,0.5495928804758488,1.0991857609516975,1,0,0,0,0,0,0,1,0
1.791759469228055,2.5649493574615367,4,3,3,0,1.3862943611198906,5.344532790344999,0,0.7508543365065742,1.9143958672853745,1.0745911433514455,1.4327881911352605,0,0,1,0,0,0,0,1,0
0.0,2.6390573296152584,3,3,2,0,1.3862943611198906,4.83763020393965,0,0.0,4.83763020393965,2.0,3.0,0,0,0,0,0,1,0,1,0
2.772588722239781,2.6390573296152584,4,3,3,0,1.3862943611198906,5.386374030368319,0,1.1618804316071896,1.4277660320127437,0.7952099263603014,1.0602799018137352,1,0,0,0,0,0,0,0,1
3.2188758248682006,2.70805020110221,4,4,6,0,1.3862943611198906,5.420092423473958,0,1.3489014085242939,1.2847243314262,1.4221798054905874,0.9481198703270584,1,0,0,0,0,0,1,0,0
2.1972245773362196,2.833213344056216,5,4,3,0,1.3862943611198906,5.357576350422958,0,0.9207684572095537,1.6756959734391397,0.9383138179487729,1.563856363247955,1,0,0,0,0,0,0,0,1
2.70805020110221,2.70805020110221,3,4,6,0,1.6094379124341003,4.976250867234425,0,1.0377906246392057,1.3420128092535655,1.618101070534728,0.809050535267364,0,0,1,0,0,0,0,1,0
1.791759469228055,2.772588722239781,5,1,1,0,2.0794415416798357,4.995047770754542,0,0.5818455862781697,1.789211365023404,0.3581970477838151,1.7909852389190757,0,0,1,0,0,0,0,1,0
2.302585092994046,2.4849066497880004,4,3,3,1,1.0986122886681098,5.126876400850294,0,1.0971941341558558,1.5523828323837034,0.9083793196923415,1.2111724262564554,0,0,1,0,0,0,0,0,1
0.6931471805599453,3.4657359027997265,4,2,2,0,1.0986122886681098,5.0106352940962555,0,0.3302883454474828,2.9593619217669986,1.1812322182992825,2.362464436598565,0,0,0,1,0,0,1,0,0
0.0,1.9459101490553132,3,4,1,1,1.6094379124341003,5.1028497780840665,0,0.0,5.1028497780840665,1.0,3.0,0,0,1,0,0,0,1,0,0
2.0794415416798357,2.1972245773362196,3,5,1,1,1.0986122886681098,4.986205980173081,0,0.9908650363424485,1.6191916335106349,0.3247342047137871,0.9742026141413613,0,0,1,0,0,0,0,0,1
1.9459101490553132,2.5649493574615367,4,4,3,0,1.6094379124341003,5.253529183757903,0,0.7457200417695149,1.783329741215152,1.0183609982001767,1.357814664266902,0,0,1,0,0,0,0,1,0
0.6931471805599453,2.3978952727983707,4,1,3,1,0.6931471805599453,4.953641572576135,1,0.4093838908503587,2.925700511716827,1.7718483274489236,2.362464436598565,0,0,0,1,0,0,0,0,1
2.302585092994046,2.9444389791664403,4,2,1,0,2.1972245773362196,5.244811099024895,0,0.7201824699197246,1.588092646015692,0.30279310656411385,1.2111724262564554,1,0,0,0,0,0,0,0,1
2.1972245773362196,2.4849066497880004,4,1,4,1,1.3862943611198906,5.407754561246412,0,0.9207684572095537,1.6913902762976707,1.251085090598364,1.251085090598364,1,0,0,0,0,0,0,1,0
2.302585092994046,1.9459101490553132,3,1,4,0,1.0986122886681098,4.8178592793984425,0,1.0971941341558558,1.4588145781977975,1.2111724262564554,0.9083793196923415,0,0,0,0,0,1,0,1,0
2.4849066497880004,3.1354942159291497,3,4,3,0,1.0986122886681098,4.962704760338705,0,1.1840713328544612,1.4240567277865548,0.860855196847956,0.860855196847956,0,0,1,0,0,0,0,0,1
1.6094379124341003,2.3978952727983707,4,1,6,0,1.791759469228055,4.990228484318593,0,0.5764959088252412,1.912376784494434,2.29934576002353,1.53289717334902,0,0,0,1,0,0,0,1,0
3.258096538021482,2.3978952727983707,4,4,5,0,0.6931471805599453,5.573445972928197,0,1.924284300520164,1.3089054987743163,1.174233593661839,0.9393868749294713,0,1,0,0,0,0,0,0,1
1.0986122886681098,2.995732273553991,4,4,5,1,1.3862943611198906,4.9505313700265505,0,0.46038422860477685,2.35895472296525,2.3825267902025216,1.9060214321620172,0,0,1,0,0,0,0,1,0
3.4339872044851463,1.9459101490553132,3,2,4,1,1.3862943611198906,5.393809348007257,0,1.4390459368447621,1.216469308380325,0.9021225852780649,0.6765919389585486,1,0,0,0,0,0,1,0,0
2.9444389791664403,2.3978952727983707,5,3,5,0,1.3862943611198906,5.291091321456297,0,1.233895963188972,1.3414052922107667,1.26760739015327,1.26760739015327,1,0,0,0,0,0,0,1,0
2.995732273553991,3.4965075614664802,4,4,9,0,1.0986122886681098,5.19799967003317,0,1.4274824796033385,1.3008878759061167,2.252403160133394,1.0010680711703974,0,0,1,0,0,0,0,0,1
2.302585092994046,2.772588722239781,3,1,4,0,1.3862943611198906,4.801969761962699,0,0.9649208121639444,1.4540033418516238,1.2111724262564554,0.9083793196923415,0,0,0,0,0,1,0,1,0
2.1972245773362196,3.1780538303479458,3,5,4,1,2.0794415416798357,5.250491737065432,0,0.7135139756988643,1.6422029826381168,1.251085090598364,0.9383138179487729,0,0,1,0,0,0,0,1,0
0.0,3.4339872044851463,1,5,2,0,0.0,4.717694976829936,1,0.0,4.717694976829936,2.0,1.0,0,0,0,1,0,0,0,0,1
2.1972245773362196,3.4965075614664802,3,1,2,1,2.0794415416798357,5.243702773274814,0,0.7135139756988643,1.640079589793353,0.625542545299182,0.9383138179487729,1,0,0,0,0,0,0,0,1
1.6094379124341003,2.772588722239781,2,5,2,1,2.1972245773362196,5.4813053678851515,0,0.5033859441225145,2.10056937617349,0.76644858667451,0.76644858667451,1,0,0,0,0,0,0,1,0
0.0,3.58351893845611,4,3,2,0,2.1972245773362196,4.984154416846659,1,0.0,4.984154416846659,2.0,4.0,0,0,1,0,0,0,0,0,1
1.0986122886681098,3.1780538303479458,4,5,2,0,2.302585092994046,5.197833827969714,0,0.332652227795328,2.476795669231754,0.9530107160810086,1.9060214321620172,1,0,0,0,0,0,0,0,1
1.6094379124341003,2.1972245773362196,5,1,5,1,0.0,4.858105522110037,1,1.6094379124341003,1.861744055668435,1.916121466686275,1.916121466686275,0,0,0,0,0,1,0,1,0
2.995732273553991,3.091042453358316,3,4,6,0,1.3862943611198906,5.676102905549459,0,1.2553909200657416,1.420541346855771,1.501602106755596,0.750801053377798,0,0,0,0,1,0,0,1,0
2.995732273553991,2.6390573296152584,3,3,9,0,2.1972245773362196,4.8234217912218735,1,0.9369789957169343,1.207143387244936,2.252403160133394,0.750801053377798,0,0,0,0,0,1,0,1,0
2.70805020110221,2.0794415416798357,6,1,4,1,1.3862943611198906,5.301163312997955,0,1.1348349328669238,1.4296363386402362,1.0787340470231521,1.618101070534728,0,0,1,0,0,0,0,1,0
2.772588722239781,2.302585092994046,4,5,9,0,2.302585092994046,5.6765825547295465,0,0.8395207524316103,1.5046915984415514,2.3856297790809045,1.0602799018137352,0,1,0,0,0,0,1,0,0
1.791759469228055,2.4849066497880004,3,4,2,0,1.3862943611198906,5.113432527350917,0,0.7508543365065742,1.8316164353388311,0.7163940955676302,1.0745911433514455,0,0,1,0,0,0,0,1,0
0.6931471805599453,2.70805020110221,2,5,2,0,2.1972245773362196,5.086237387589806,0,0.21679652579720993,3.004013736069727,1.1812322182992825,1.1812322182992825,0,0,0,1,0,0,0,0,1
2.1972245773362196,2.6390573296152584,3,3,2,0,0.0,4.828633686113221,0,2.1972245773362196,1.5102579031643177,0.625542545299182,0.9383138179487729,0,0,0,0,0,1,0,1,0
3.091042453358316,2.4849066497880004,4,3,5,0,0.6931471805599453,5.048316361063944,0,1.82561946701885,1.2339926604574358,1.2221823794313171,0.9777459035450538,0,0,1,0,0,0,0,0,1
0.6931471805599453,2.0794415416798357,5,3,8,1,1.3862943611198906,5.0369526024136295,1,0.2904701079017974,2.9749053480086975,4.72492887319713,2.953080545748206,0,0,0,1,0,0,0,1,0
3.2188758248682006,2.5649493574615367,4,3,1,0,2.0794415416798357,4.862753810615839,0,1.0452790810610106,1.1526183780883745,0.2370299675817646,0.9481198703270584,0,0,0,0,0,1,0,0,1
2.70805020110221,2.833213344056216,3,1,8,0,2.3978952727983707,5.095588999976419,0,0.7969787129054063,1.3741963359778049,2.1574680940463042,0.809050535267364,0,0,1,0,0,0,0,0,1
2.6390573296152584,2.6390573296152584,3,1,9,0,0.0,4.828793622139152,0,2.6390573296152584,1.3269352980074318,2.473167962141319,0.8243893207137731,0,0,0,0,0,1,0,1,0
0.0,2.3978952727983707,3,3,2,1,1.3862943611198906,4.960183750600158,0,0.0,4.960183750600158,2.0,3.0,0,0,1,0,0,0,1,0,0
3.091042453358316,2.3978952727983707,4,3,11,1,2.70805020110221,5.574812093359241,0,0.8336031838078972,1.3626874218288558,2.688801234748898,0.9777459035450538,0,1,0,0,0,0,0,1,0
3.4011973816621555,2.302585092994046,5,1,10,0,1.791759469228055,5.0279511718614875,0,1.218298861041426,1.1424052901627948,2.272108958726909,1.1360544793634546,0,0,0,1,0,0,0,1,0
2.0794415416798357,2.70805020110221,3,5,4,0,0.0,5.025261146291576,0,2.0794415416798357,1.631874181820089,1.2989368188551484,0.9742026141413613,0,0,1,0,0,0,0,1,0
2.70805020110221,2.772588722239781,4,5,4,1,0.6931471805599453,5.253110773709958,0,1.5994180731568908,1.4166773610962662,1.0787340470231521,1.0787340470231521,0,0,1,0,0,0,0,1,0
1.791759469228055,2.302585092994046,6,1,6,1,0.6931471805599453,5.035523009604034,1,1.0582420062475002,1.8037094760876369,2.149182286702891,2.149182286702891,0,0,0,1,0,0,0,1,0
1.791759469228055,2.70805020110221,5,3,5,0,1.3862943611198906,5.005890723065499,0,0.7508543365065742,1.7930952785304495,1.7909852389190757,1.7909852389190757,0,0,0,1,0,0,0,1,0
1.0986122886681098,2.772588722239781,5,2,3,0,1.791759469228055,5.166841003759651,0,0.39351967845993746,2.4620274224348515,1.429516074121513,2.3825267902025216,0,0,0,1,0,0,0,1,0
1.3862943611198906,2.0794415416798357,6,2,3,0,2.302585092994046,5.0317442573064906,0,0.41976037621580514,2.108601662598359,1.2571793525892154,2.514358705178431,0,0,0,1,0,0,0,1,0
0.0,2.5649493574615367,3,1,2,1,1.0986122886681098,4.04305126783455,0,0.0,4.04305126783455,2.0,3.0,0,0,0,1,0,0,0,1,0
2.4849066497880004,3.044522437723423,3,4,1,0,2.0794415416798357,5.299516647123519,0,0.8069341847069075,1.5207054821528456,0.28695173228265203,0.860855196847956,0,0,1,0,0,0,0,1,0
1.9459101490553132,1.9459101490553132,1,3,5,0,1.791759469228055,5.571545482029667,0,0.6970192706441769,1.891281539532472,1.6972683303336276,0.3394536660667255,0,1,0,0,0,0,0,1,0
1.0986122886681098,2.772588722239781,5,1,3,0,1.791759469228055,5.166841003759651,0,0.39351967845993746,2.4620274224348515,1.429516074121513,2.3825267902025216,0,0,0,1,0,0,0,1,0
0.6931471805599453,2.302585092994046,4,4,6,0,1.3862943611198906,4.996333509385396,0,0.2904701079017974,2.950915057327175,3.5436966548978472,2.362464436598565,0,0,0,1,0,0,0,1,0
2.70805020110221,2.772588722239781,3,3,4,1,2.0794415416798357,5.208884879216484,0,0.8793965283799374,1.404750366558725,1.0787340470231521,0.809050535267364,1,0,0,0,0,0,0,1,0
1.3862943611198906,2.4849066497880004,4,2,10,0,1.3862943611198906,4.931664234225262,0,0.5809402158035948,2.066662149723568,4.190597841964052,1.6762391367856206,0,0,0,1,0,0,0,1,0
3.295836866004329,2.302585092994046,5,2,9,0,1.3862943611198906,5.063354238428484,0,1.3811526858143306,1.1786653907875333,2.095051623403739,1.1639175685576328,0,0,0,1,0,0,0,0,1
0.6931471805599453,3.044522437723423,5,5,7,1,1.3862943611198906,5.232925147780985,1,0.2904701079017974,3.0906498902537165,4.134312764047489,2.953080545748206,0,0,1,0,0,0,0,1,0
1.791759469228055,2.833213344056216,3,1,9,0,0.0,4.993692573365943,0,1.791759469228055,1.7887259373196436,3.223773430054336,1.0745911433514455,0,0,1,0,0,0,0,0,1
2.6390573296152584,2.70805020110221,3,5,3,1,0.0,5.112951179567857,0,2.6390573296152584,1.4050207832555437,0.8243893207137731,0.8243893207137731,0,0,1,0,0,0,0,1,0
1.6094379124341003,2.1972245773362196,3,2,5,1,1.791759469228055,5.116915386813465,0,0.5764959088252412,1.960926283178117,1.916121466686275,1.149672880011765,0,0,1,0,0,0,0,0,1
0.0,2.6390573296152584,3,2,1,0,0.6931471805599453,4.8283137373023015,0,0.0,4.8283137373023015,1.0,3.0,0,0,0,0,0,1,1,0,0
0.6931471805599453,3.4965075614664802,5,4,6,1,1.3862943611198906,5.004818408774691,1,0.2904701079017974,2.9559263755910066,3.5436966548978472,2.953080545748206,0,0,0,1,0,0,0,0,1
3.4339872044851463,2.4849066497880004,4,5,6,0,1.3862943611198906,5.785147384757806,0,1.4390459368447621,1.3047280287380871,1.3531838779170973,0.9021225852780649,0,0,0,0,1,0,0,1,0
0.0,3.295836866004329,5,3,4,1,1.0986122886681098,4.98763957430194,1,0.0,4.98763957430194,4.0,5.0,0,0,1,0,0,0,1,0,0
2.302585092994046,2.1972245773362196,4,3,7,1,0.0,4.803201036487226,1,2.302585092994046,1.4543761632899388,2.119551745948797,1.2111724262564554,0,0,0,0,0,1,0,0,1
2.8903717578961645,2.4849066497880004,5,2,5,0,1.3862943611198906,5.430704354591362,0,1.2112385651113509,1.3959345513880088,1.2852242179302422,1.2852242179302422,1,0,0,0,0,0,0,0,1
3.295836866004329,2.772588722239781,4,5,11,0,1.791759469228055,5.0466457316192885,0,1.1805590353798123,1.1747759258636157,2.560618650826792,0.9311340548461062,0,0,0,1,0,0,1,0,0
1.791759469228055,3.258096538021482,1,3,7,1,1.0986122886681098,4.856629048282348,1,0.8537829874069783,1.7396301872758568,2.507379334486706,0.3581970477838151,0,0,0,0,0,1,0,1,0
0.0,2.6390573296152584,4,3,2,0,1.0986122886681098,4.8393723646590345,0,0.0,4.8393723646590345,2.0,4.0,0,0,0,0,0,1,1,0,0
2.995732273553991,1.9459101490553132,3,5,2,0,2.0794415416798357,5.325592008682918,0,0.9728167373879806,1.3328200299931725,0.5005340355851987,0.750801053377798,1,0,0,0,0,0,0,1,0
